año,Departamento,Municipio,Lugar Decomiso,Situacion,Autoridad que incauto,nom tipo especie,Nombre comun,Nombre cientifico,Cantidad
2008,RISARALDA,PEREIRA,TERMINAL DE TRANSPORTE,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,TORTUGA PIMPANO,KINOSTERNON SP.,1
2008,RISARALDA,PEREIRA,CENTRO,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,SEGMENTATA SEGMENTATA,UROPSALIS SEGMENTATA SEGMENTATA (CASSIN),1
2008,RISARALDA,PEREIRA,CENTRO,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,CHILENSIS,VANELLUS CHILENSIS,1
2008,RISARALDA,PEREIRA,CENTRO,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,TORTUGA ICOTEA,TRACHEMYS SCRIPTA,1
2008,RISARALDA,PEREIRA,CENTRO,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,LORA CABECIAZUL,PIONUS MENSTRUUS,2
2008,RISARALDA,PEREIRA,CENTRO,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,TORTUGA PIMPANO,KINOSTERNON SP.,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,IGUANA,IGUANA IGUANA,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,AUTUMNALIS,AMAZONA AUTUMNALIS,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,LORA FRENTIAMARILLA,AMAZONA AMAZONICA,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,LORA FRENTIAMARILLA,AMAZONA OCHROCEPHALA,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,TURPIAL,ICTERUS CHRYSATER,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,TORTUGA PIMPANO,KINOSTERNON SP.,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,IGUANA,IGUANA IGUANA,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,PETOLAE,OXYRHOPHUS PETOLAE,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,TORTUGA PIMPANO,KINOSTERNON SP.,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,GUACAMAYA BANDERA,ARA MACAO,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,CHOLIBA,OTUS CHOLIBA,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,NIGRICANS,SAYORNIS NIGRICANS,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,LORA CARISUCIA,ARATINGA PERTINAX,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,CHOLIBA,OTUS CHOLIBA,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,IGNOBILIS,TURDUS IGNOBILIS,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,SEGMENTATA SEGMENTATA,UROPSALIS SEGMENTATA SEGMENTATA (CASSIN),1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,TORTUGA PIMPANO,KINOSTERNON SP.,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,MAMIFEROS,ZARIGÜEYA,CALUROMYS DERBIANUS,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,MAMIFEROS,SENICULUS SENICULUS,ALOUATTA SENICULUS SENICULUS (LINNAEUS),1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,LORA CABECIAZUL,PIONUS MENSTRUUS,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,IGUANA,IGUANA IGUANA,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,LORA CABECIAZUL,PIONUS MENSTRUUS,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,SPARVERIUS,FALCO SPARVERIUS,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,MAMIFEROS,MANO LANUDO,LAGOTHRIX LAGOTRICHA,3
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,GUACAMAYA AZUL AMARILLA,ARA ARARAUNA,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,CHOLIBA,OTUS CHOLIBA,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,MAMIFEROS,PEREZOSO DE ANTIFAZ,BRADYPUS VARIEGATUS,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,IBIS,BUBULCUS IBIS,2
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,CHOLIBA,OTUS CHOLIBA,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,MAMIFEROS,MONO CACHUDO,CEBUS APELLA,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,ARICULATA,ZENEIDA ARICULATA,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,MAMIFEROS,HOFFMANNI,CHOLOEPUS HOFFMANNI W.H. PETERS,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,MAMIFEROS,GRANATENSIS,SCIURUS GRANATENSIS,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,TORTUGA PIMPANO,KINOSTERNON SP.,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,TORTUGA MORROCOY,GEOCHELONE CARBONARIA,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,SEGMENTATA SEGMENTATA,UROPSALIS SEGMENTATA SEGMENTATA (CASSIN),1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,TORTUGA MORROCOY,GEOCHELONE CARBONARIA,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,IGUANA,IGUANA IGUANA,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,MAMIFEROS,NOVEMCINCTUS,DASYPUS NOVEMCINCTUS LINNAEUS,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,MAMIFEROS,MONO ARDILLA,SAIMIRI SCIUREUS,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,ANNULATA,LEPTODEIRA ANNULATA,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,IGUANA,IGUANA IGUANA,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,SULPHURATUS,PITANGUS SULPHURATUS,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,IGUANA,IGUANA IGUANA,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,IGUANA,IGUANA IGUANA,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,GEOCHELONE DENTICULATA,GEOCHELONE DENTICULATA,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,MOCHO ORELHUDO,RHINOPTYNX CLAMATOR,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,FULIGINOSA,DENDROCINCLA FULIGINOSA,1
2008,RISARALDA,PEREIRA,BELMONTE,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,MAMIFEROS,MONO CACHUDO,CEBUS APELLA,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,MAMIFEROS,HOFFMANNI,CHOLOEPUS HOFFMANNI W.H. PETERS,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,TZACATL,AMAZILIA TZACATL,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,TORTUGA PIMPANO,KINOSTERNON SP.,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,CHOLIBA,OTUS CHOLIBA,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,MAMIFEROS,HOFFMANNI,CHOLOEPUS HOFFMANNI W.H. PETERS,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,IGUANA,IGUANA IGUANA,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,ATRATUS,CORAGYPS ATRATUS,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,CHOLIBA,OTUS CHOLIBA,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,IGUANA,IGUANA IGUANA,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,MAMIFEROS,YAGUARONDI,HERPAILURUS YAGUARONDI,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,TORTUGA PIMPANO,KINOSTERNON SP.,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,MAMIFEROS,ZORRO,DUSCICION THOUS,1
2008,RISARALDA,PEREIRA,AVENIDA DE LAS AMERICAS,ENTREGA VOLUNTARIA,CARDER,MAMIFEROS,YAGUARONDI,HERPAILURUS YAGUARONDI,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,IGUANA,IGUANA IGUANA,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,TORTUGA ICOTEA,TRACHEMYS SCRIPTA,2
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,,SPILOTES SP.,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,IGUANA,IGUANA IGUANA,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,TORTUGA MORROCOY,GEOCHELONE CARBONARIA,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,TORTUGA ICOTEA,TRACHEMYS SCRIPTA,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,MAMIFEROS,PERRO VENADERO,SPEOTHOS VENATICUS,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,MOCHO ORELHUDO,RHINOPTYNX CLAMATOR,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,TORTUGA PIMPANO,KINOSTERNON SP.,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,TORTUGA PIMPANO,KINOSTERNON SP.,2
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,LORA FRENTIAMARILLA,AMAZONA AMAZONICA,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,LORA FRENTIAMARILLA,AMAZONA OCHROCEPHALA,2
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,IGUANA,IGUANA IGUANA,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,TORTUGA MORROCOY,GEOCHELONE CARBONARIA,2
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,MONTICOLA,CHIRONIUS MONTICOLA,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,CHOLIBA,OTUS CHOLIBA,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,MAMIFEROS,HOFFMANNI,CHOLOEPUS HOFFMANNI W.H. PETERS,2
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,MAMIFEROS,PACA,AGOUTI PACA,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,CHOLIBA,OTUS CHOLIBA,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,TORTUGA PIMPANO,KINOSTERNON SP.,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,CHOLIBA,OTUS CHOLIBA,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,LORA CABECIAZUL,PIONUS MENSTRUUS,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,ARICULATA,ZENEIDA ARICULATA,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,TORTUGA PIMPANO,KINOSTERNON SP.,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,IGUANA,IGUANA IGUANA,1
2008,RISARALDA,PEREIRA,ZOOLOGICO MATECAÑA,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,MAMIFEROS,PEREZOSO DE ANTIFAZ,BRADYPUS VARIEGATUS,1
2008,RISARALDA,PEREIRA,ZOOLOGICO MATECAÑA,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,CHOLIBA,OTUS CHOLIBA,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,LINEATUS,DRYOCOPUS LINEATUS,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,IGUANA,IGUANA IGUANA,1
2008,RISARALDA,PEREIRA,AVENIDA DE LAS AMERICAS,ENTREGA VOLUNTARIA,CARDER,REPTILES,TORTUGA CHARAPA,PODOCNEMYS EXPANSA,3
2008,RISARALDA,PEREIRA,AVENIDA DE LAS AMERICAS,ENTREGA VOLUNTARIA,CARDER,REPTILES,TORTUGA PIMPANO,KINOSTERNON SP.,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,CANARIO SILVESTRE,SICALIS FLAVEOLA,2
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,TORTUGA MORROCOY,GEOCHELONE CARBONARIA,2
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,MAMIFEROS,PUNCTATA,DASYPROCTA PUNCTATA J.E. GRAY,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,TORTUGA PIMPANO,KINOSTERNON SP.,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,CARDER,MAMIFEROS,TIGRILLO,LEOPARDIS WIEDII,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,CARDER,AVES,GAVILAN CAMINERO,RUPORNIX MAGNIROSTRI,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,IGUANA,IGUANA IGUANA,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,CHOLIBA,OTUS CHOLIBA,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,TORTUGA MORROCOY,GEOCHELONE CARBONARIA,3
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,TORTUGA MORROCOY,GEOCHELONE CARBONARIA,2
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,CRUSTACEOS,CANGREJO DE MAR,GEOCARCINUS RURICOLA,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,IGUANA,IGUANA IGUANA,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,IBIS,BUBULCUS IBIS,1
2008,RISARALDA,PEREIRA,ASOCIACIÓN PROTECTORA DE ANIMALES,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,TORTUGA ICOTEA,TRACHEMYS SCRIPTA,1
